,model,run_type,accuracy,average precision,balanced accuracy,AUROC
28,FFNN_1,train,0.9048870204939569,0.6245380615359784,0.731524694303223,0.9368992190783979
29,FFNN_1,test,0.8764387949154239,0.45322429079219906,0.6541277129072801,0.883978551556172
30,FFNN_1,train,0.9026974951830443,0.6133572086054846,0.6752383425217129,0.9320100675120699
31,FFNN_1,test,0.88474627164448,0.4724559954962845,0.629396387375886,0.8933121233944584
32,FFNN_1,train,0.9076020318794885,0.6517240220530485,0.6872943849116245,0.9405650413660094
33,FFNN_1,test,0.8805424882394155,0.4523243568798926,0.6186490982026951,0.8781677871838547
34,FFNN_1,train,0.9037734904786928,0.623190748966225,0.7623007700459451,0.9351232160749159
35,FFNN_1,test,0.869082173956561,0.4330276951492591,0.6741274445056308,0.8811738259582935
36,FFNN_1,train,0.9016590346070115,0.6019602571066569,0.7250564072444939,0.930611853861696
37,FFNN_1,test,0.8765889300370333,0.4596024132047652,0.6620289536130074,0.8891479458307207
38,FFNN_1,train,0.9051372519580612,0.6312936338707462,0.7102128672479253,0.9362002846670638
39,FFNN_1,test,0.8784906415774196,0.45430625953536574,0.6418414483163134,0.8872829722531199
40,FFNN_2,train,0.955796611865976,0.8898192799095229,0.8740061348998707,0.9804443841813661
41,FFNN_2,test,0.8641777599839856,0.3810150324184157,0.6431697738097635,0.8640477351855721
42,FFNN_2,train,0.9501413807772189,0.8757331960408704,0.8594331876227788,0.9783953970558772
43,FFNN_2,test,0.8668801921729556,0.3930061184253075,0.6476118927433578,0.8677682381368321
44,FFNN_2,train,0.9476515777093811,0.8682201894924744,0.8191122496403074,0.9769689403743755
45,FFNN_2,test,0.8709838854969473,0.4057233269202276,0.6250388125739105,0.8675135908780882
46,FFNN_2,train,0.9493281285188799,0.8774613329664881,0.8301998262522163,0.9778849027754851
47,FFNN_2,test,0.8701831648483636,0.4032674082966475,0.6253114169536762,0.863094730236881
48,FFNN_2,train,0.9494157095313165,0.8709921498614981,0.8472944343518567,0.9776065029179112
49,FFNN_2,test,0.8658292463216896,0.38797184009990415,0.6339281008813866,0.865418720781024
50,FFNN_2,train,0.9466631634261692,0.8649391525360115,0.813278709778565,0.9768021243739257
51,FFNN_2,test,0.8727354619157242,0.4040242211377101,0.62257936754972,0.8701447986303492
52,FFNN_2,train,0.950904586742737,0.8789912633991799,0.8519575185164119,0.9794617901703766
53,FFNN_2,test,0.8687318586728056,0.3991589666031815,0.6363026197075535,0.8630751135149137
54,FFNN_2,train,0.948164552210795,0.8693349991730717,0.8613565753615846,0.9760624741700165
55,FFNN_2,test,0.8631268141327194,0.3883624881319273,0.65020754444083,0.8653490772391892
56,FFNN_2,train,0.9504416585341441,0.875856480811724,0.8601035968712263,0.9781750230431487
57,FFNN_2,test,0.8692323090781704,0.4033475862696626,0.6453115306184316,0.8667134124912838
58,FFNN_2,train,0.951192352926457,0.8782631499751318,0.8497572833910878,0.9791502637152727
59,FFNN_2,test,0.8663296967270544,0.3917088751302404,0.6385745775832041,0.8660144100642786
60,encoder_FFNN,train,0.8906363386132172,0.5581904596726732,0.5827593375133099,0.9233126417503102
61,encoder_FFNN,test,0.8844960464417976,0.451581998090827,0.565817302006085,0.879726892725329
62,encoder_FFNN,train,0.8809648925255862,0.4496850332391652,0.5,0.9080613534411615
63,encoder_FFNN,test,0.8809428485637073,0.40007794392643425,0.5,0.8823468892165267
64,encoder_FFNN,train,0.8809648925255862,0.46652723795936435,0.5,0.9125047450382159
65,encoder_FFNN,test,0.8809428485637073,0.4263127525595738,0.5,0.8866257822182808
66,encoder_FFNN,train,0.8809648925255862,0.4827670280232607,0.5,0.9173421918545881
67,encoder_FFNN,test,0.8809428485637073,0.43278119547130084,0.5,0.8840712145988912
68,encoder_FFNN,train,0.8809648925255862,0.46444765891981077,0.5,0.9076747844164055
69,encoder_FFNN,test,0.8809428485637073,0.4190036964447056,0.5,0.8850531849568899
70,encoder_FFNN,train,0.8809648925255862,0.4570247111171941,0.5,0.9088999691965859
71,encoder_FFNN,test,0.8809428485637073,0.43029654388132565,0.5,0.8882102115986429
72,encoder_FFNN,train,0.8809648925255862,0.4336520774599637,0.5,0.9026368277530138
73,encoder_FFNN,test,0.8809428485637073,0.40691647153416355,0.5,0.8856154911880324
74,encoder_FFNN,train,0.8809648925255862,0.45480012509295664,0.5,0.9074926049235473
75,encoder_FFNN,test,0.8809428485637073,0.4068334104511238,0.5,0.8816856277865626
76,encoder_FFNN,train,0.8809648925255862,0.4558623655575664,0.5,0.9081965997934186
77,encoder_FFNN,test,0.8809428485637073,0.42035293518109307,0.5,0.8883565310920746
78,encoder_FFNN,train,0.8809648925255862,0.4517404147400428,0.5,0.9034227707032136
79,encoder_FFNN,test,0.8809428485637073,0.4418488474692708,0.5,0.8948318283379465
80,SGD,train,0.8653254260190676,0.21386616500195688,0.6297100777619615,0.6297100777619615
81,SGD,test,0.8682314082674407,0.22303085458071686,0.6369274176750175,0.6369274176750175
82,SGD,train,0.8561919775792608,0.21641749106517538,0.6423439050959635,0.6423439050959635
83,SGD,test,0.8496646982284055,0.207867130696972,0.6376590629004757,0.6376590629004757
84,SGD,train,0.8806521031954558,0.1536648643968827,0.5398666267339265,0.5398666267339264
85,SGD,test,0.8793914523070764,0.14742317296700302,0.534746014313115,0.5347460143131149
86,SGD,train,0.8473337837499687,0.264672096835863,0.7094958256501441,0.7094958256501441
87,SGD,test,0.8442097888099289,0.2561591356660214,0.7021807299698642,0.7021807299698644
88,SGD,train,0.8695042914696094,0.26230916698089446,0.680716615802739,0.680716615802739
89,SGD,test,0.8677309578620759,0.25845261554271015,0.6786318044444686,0.6786318044444687
90,SGD,train,0.8428296173960914,0.2622202862458211,0.7109393132376782,0.7109393132376782
91,SGD,test,0.8487138424582124,0.27541291493331305,0.7209144725966095,0.7209144725966095
92,SGD,train,0.806408427795711,0.2832197602020774,0.7677656025102548,0.7677656025102549
93,SGD,test,0.8073265939345411,0.2898746602751981,0.7755844380246145,0.7755844380246146
94,SGD,train,0.8741460851287441,0.23600001718329985,0.6438978465208246,0.6438978465208246
95,SGD,test,0.8693824441997798,0.2184299664926371,0.6301282236345466,0.6301282236345466
96,SGD,train,0.8573805770337563,0.22419772750679795,0.6505637153765964,0.6505637153765964
97,SGD,test,0.8575217695926334,0.2264091407914844,0.6530246155594108,0.6530246155594108
98,SGD,train,0.8651877987138102,0.23833659440507382,0.658585570670029,0.658585570670029
99,SGD,test,0.8642278050245221,0.23124279629369623,0.6513777422010277,0.6513777422010277
100,Random Forest,train,0.9998373495483323,0.9987215713735018,0.9995895147108038,0.9995895147108037
101,Random Forest,test,0.878840956861175,0.21182850110874119,0.6089584853092005,0.6089584853092006
102,Random Forest,train,0.9998748842679479,0.9990490541894214,0.9995653648293248,0.9995653648293249
103,Random Forest,test,0.8768391552397158,0.20229087881303387,0.601278664024582,0.6012786640245821
104,Random Forest,train,0.9997998148287166,0.9984314134281049,0.9994773053869754,0.9994773053869754
105,Random Forest,test,0.8795415874286858,0.21321832451142325,0.6093561447990602,0.6093561447990602
106,Random Forest,train,0.9998123264019217,0.9985487681483053,0.9994389533808585,0.9994389533808585
107,Random Forest,test,0.8783405064558102,0.20638147641268167,0.6035849362392063,0.6035849362392062
108,Random Forest,train,0.9998623726947427,0.9989315669555355,0.9996037168354416,0.9996037168354415
109,Random Forest,test,0.8784906415774196,0.20651111720017032,0.6034883808949891,0.6034883808949891
110,Random Forest,train,0.999824837975127,0.9986413648075517,0.9994915075116133,0.9994915075116133
111,Random Forest,test,0.8817936142528275,0.219507029425288,0.6124520169369082,0.6124520169369082
112,Random Forest,train,0.9997873032555114,0.9983388167967301,0.9994247512562208,0.9994247512562208
113,Random Forest,test,0.8761885697127415,0.1995258320081505,0.5990917278635561,0.5990917278635561
114,Random Forest,train,0.999824837975127,0.9986413648075517,0.9994915075116133,0.9994915075116133
115,Random Forest,test,0.8778901010909819,0.20312798882204014,0.6006027766150621,0.6006027766150621
116,Random Forest,train,0.9998748842679479,0.9990365978688839,0.9996108178977605,0.9996108178977605
117,Random Forest,test,0.8795916324692223,0.21011831618046636,0.6057491872074521,0.605749187207452
118,Random Forest,train,0.9998123264019217,0.9985487681483053,0.9994389533808585,0.9994389533808585
119,Random Forest,test,0.8770893804423981,0.20211291668267187,0.6006936129027837,0.6006936129027837
120,Decision Tree,train,0.9219653179190751,0.4582837903671433,0.7678076894034691,0.767807689403469
121,Decision Tree,test,0.8663296967270544,0.22058919536642702,0.6363933604786738,0.6363933604786738
122,Decision Tree,train,0.9222155493831794,0.4574785038335156,0.7650407142699593,0.7650407142699593
123,Decision Tree,test,0.8681313181863677,0.22490448808474728,0.6392335943730406,0.6392335943730405
124,Decision Tree,train,0.9219402947726647,0.4589564792874579,0.7689752670581609,0.7689752670581609
125,Decision Tree,test,0.8684315884295867,0.22662650832158576,0.6408581646050483,0.6408581646050482
126,Decision Tree,train,0.9224407577008733,0.46125010918329457,0.7694411218246608,0.7694411218246607
127,Decision Tree,test,0.8686317685917325,0.22819535380036554,0.6424259263385046,0.6424259263385046
128,Decision Tree,train,0.9213772739784301,0.45193170266099447,0.7617013997831389,0.7617013997831389
129,Decision Tree,test,0.8695826243619257,0.21999893018364758,0.6316959853680029,0.6316959853680029
130,Decision Tree,train,0.9213897855516353,0.4516604004477663,0.7612085170926646,0.7612085170926645
131,Decision Tree,test,0.873035732158943,0.2379120583873096,0.6476520216554283,0.6476520216554282
132,Decision Tree,train,0.9212146235267622,0.44754051447818716,0.7559274524185235,0.7559274524185235
133,Decision Tree,test,0.8730857771994796,0.22849142723951704,0.6367743403820525,0.6367743403820526
134,Decision Tree,train,0.9211645772339414,0.45425716433771696,0.7664896131147787,0.7664896131147786
135,Decision Tree,test,0.8696827144429987,0.22219511199208036,0.6341157790631288,0.6341157790631288
136,Decision Tree,train,0.9214648549908665,0.4550342250436302,0.765887336447025,0.765887336447025
137,Decision Tree,test,0.8689820838754879,0.22828380594982273,0.6420794518073019,0.6420794518073017
138,Decision Tree,train,0.9206891374521432,0.447199562195291,0.7586745633863243,0.7586745633863244
139,Decision Tree,test,0.8693323991592433,0.2210106236651689,0.6331898769500222,0.633189876950022
